Make,Model,Year,Engine Fuel Type,Transmission Type,MSRP
Nissan,Pathfinder,2017,regular unleaded,AUTOMATIC,37790
Nissan,Pathfinder,2017,regular unleaded,AUTOMATIC,32980
Nissan,Pathfinder,2017,regular unleaded,AUTOMATIC,36100
Nissan,Pathfinder,2017,regular unleaded,AUTOMATIC,30290
Nissan,Pathfinder,2017,regular unleaded,AUTOMATIC,42070
Nissan,Pathfinder,2017,regular unleaded,AUTOMATIC,34670
Nissan,Pathfinder,2017,regular unleaded,AUTOMATIC,43760
Nissan,Pathfinder,2017,regular unleaded,AUTOMATIC,31980
Volkswagen,Phaeton,2004,premium unleaded (recommended),AUTOMATIC,64600
Volkswagen,Phaeton,2004,premium unleaded (recommended),AUTOMATIC,94600
Volkswagen,Phaeton,2004,premium unleaded (recommended),AUTOMATIC,79900
Volkswagen,Phaeton,2005,premium unleaded (recommended),AUTOMATIC,66950
Volkswagen,Phaeton,2005,premium unleaded (recommended),AUTOMATIC,96100
Volkswagen,Phaeton,2005,premium unleaded (recommended),AUTOMATIC,74600
Volkswagen,Phaeton,2005,premium unleaded (recommended),AUTOMATIC,100800
Volkswagen,Phaeton,2006,premium unleaded (required),AUTOMATIC,101300
Volkswagen,Phaeton,2006,premium unleaded (required),AUTOMATIC,96600
Volkswagen,Phaeton,2006,premium unleaded (required),AUTOMATIC,66700
Volkswagen,Phaeton,2006,premium unleaded (required),AUTOMATIC,74350
Rolls-Royce,Phantom Coupe,2014,premium unleaded (required),AUTOMATIC,433550
Rolls-Royce,Phantom Coupe,2015,premium unleaded (required),AUTOMATIC,438325
Rolls-Royce,Phantom Coupe,2016,premium unleaded (required),AUTOMATIC,449525
Rolls-Royce,Phantom Drophead Coupe,2014,premium unleaded (required),AUTOMATIC,474600
Rolls-Royce,Phantom Drophead Coupe,2015,premium unleaded (required),AUTOMATIC,479775
Rolls-Royce,Phantom Drophead Coupe,2016,premium unleaded (required),AUTOMATIC,492000
Rolls-Royce,Phantom,2014,premium unleaded (required),AUTOMATIC,402940
Rolls-Royce,Phantom,2014,premium unleaded (required),AUTOMATIC,474990
Rolls-Royce,Phantom,2015,premium unleaded (required),AUTOMATIC,407400
Rolls-Royce,Phantom,2015,premium unleaded (required),AUTOMATIC,480175
Rolls-Royce,Phantom,2016,premium unleaded (required),AUTOMATIC,417825
Rolls-Royce,Phantom,2016,premium unleaded (required),AUTOMATIC,492425
Toyota,Pickup,1993,regular unleaded,MANUAL,2047
Toyota,Pickup,1993,regular unleaded,MANUAL,2550
Toyota,Pickup,1993,regular unleaded,MANUAL,2221
Toyota,Pickup,1993,regular unleaded,MANUAL,2000
Toyota,Pickup,1993,regular unleaded,MANUAL,2142
Toyota,Pickup,1993,regular unleaded,MANUAL,2013
Toyota,Pickup,1994,regular unleaded,MANUAL,2293
Toyota,Pickup,1994,regular unleaded,MANUAL,2281
Toyota,Pickup,1994,regular unleaded,MANUAL,2000
Toyota,Pickup,1994,regular unleaded,MANUAL,2000
Toyota,Pickup,1994,regular unleaded,MANUAL,2115
Toyota,Pickup,1994,regular unleaded,MANUAL,2000
Toyota,Pickup,1994,regular unleaded,MANUAL,2040
Toyota,Pickup,1994,regular unleaded,MANUAL,2423
Toyota,Pickup,1994,regular unleaded,MANUAL,2188
Toyota,Pickup,1994,regular unleaded,MANUAL,2699
Toyota,Pickup,1995,regular unleaded,MANUAL,2311
Toyota,Pickup,1995,regular unleaded,MANUAL,2691
Toyota,Pickup,1995,regular unleaded,MANUAL,2197
Toyota,Pickup,1995,regular unleaded,MANUAL,2553
Toyota,Pickup,1995,regular unleaded,MANUAL,2409
Toyota,Pickup,1995,regular unleaded,MANUAL,2912
Toyota,Pickup,1995,regular unleaded,MANUAL,2000
Toyota,Pickup,1995,regular unleaded,MANUAL,2498
Toyota,Pickup,1995,regular unleaded,MANUAL,2539
Toyota,Pickup,1995,regular unleaded,MANUAL,2000
Honda,Pilot,2015,regular unleaded,AUTOMATIC,33720
Honda,Pilot,2015,regular unleaded,AUTOMATIC,40020
Honda,Pilot,2015,regular unleaded,AUTOMATIC,36970
Honda,Pilot,2015,regular unleaded,AUTOMATIC,33120
Honda,Pilot,2015,regular unleaded,AUTOMATIC,41620
Honda,Pilot,2015,regular unleaded,AUTOMATIC,38970
Honda,Pilot,2015,regular unleaded,AUTOMATIC,31470
Honda,Pilot,2015,regular unleaded,AUTOMATIC,34720
Honda,Pilot,2015,regular unleaded,AUTOMATIC,36970
Honda,Pilot,2015,regular unleaded,AUTOMATIC,35370
Honda,Pilot,2015,regular unleaded,AUTOMATIC,29870
Honda,Pilot,2015,regular unleaded,AUTOMATIC,32120
Honda,Pilot,2015,regular unleaded,AUTOMATIC,37370
Honda,Pilot,2015,regular unleaded,AUTOMATIC,38570
Honda,Pilot,2016,regular unleaded,AUTOMATIC,39455
Honda,Pilot,2016,regular unleaded,AUTOMATIC,46570
Honda,Pilot,2016,regular unleaded,AUTOMATIC,38855
Honda,Pilot,2016,regular unleaded,AUTOMATIC,38855
Honda,Pilot,2016,regular unleaded,AUTOMATIC,37855
Honda,Pilot,2016,regular unleaded,AUTOMATIC,33580
Honda,Pilot,2016,regular unleaded,AUTOMATIC,36055
Honda,Pilot,2016,regular unleaded,AUTOMATIC,31945
Honda,Pilot,2016,regular unleaded,AUTOMATIC,37055
Honda,Pilot,2016,regular unleaded,AUTOMATIC,30145
Honda,Pilot,2016,regular unleaded,AUTOMATIC,34380
Honda,Pilot,2016,regular unleaded,AUTOMATIC,32580
Honda,Pilot,2016,regular unleaded,AUTOMATIC,35380
Honda,Pilot,2016,regular unleaded,AUTOMATIC,41170
Honda,Pilot,2016,regular unleaded,AUTOMATIC,42970
Honda,Pilot,2016,regular unleaded,AUTOMATIC,37055
Honda,Pilot,2016,regular unleaded,AUTOMATIC,37655
Honda,Pilot,2017,regular unleaded,AUTOMATIC,39255
Honda,Pilot,2017,regular unleaded,AUTOMATIC,36455
Honda,Pilot,2017,regular unleaded,AUTOMATIC,39855
Honda,Pilot,2017,regular unleaded,AUTOMATIC,38055
Honda,Pilot,2017,regular unleaded,AUTOMATIC,47070
Honda,Pilot,2017,regular unleaded,AUTOMATIC,39255
Honda,Pilot,2017,regular unleaded,AUTOMATIC,33030
Honda,Pilot,2017,regular unleaded,AUTOMATIC,37455
Honda,Pilot,2017,regular unleaded,AUTOMATIC,38255
Honda,Pilot,2017,regular unleaded,AUTOMATIC,34830
Honda,Pilot,2017,regular unleaded,AUTOMATIC,32395
Honda,Pilot,2017,regular unleaded,AUTOMATIC,41670
Honda,Pilot,2017,regular unleaded,AUTOMATIC,35830
Honda,Pilot,2017,regular unleaded,AUTOMATIC,43470
Honda,Pilot,2017,regular unleaded,AUTOMATIC,34030
Honda,Pilot,2017,regular unleaded,AUTOMATIC,30595
Honda,Pilot,2017,regular unleaded,AUTOMATIC,37455
Mitsubishi,Precis,1992,regular unleaded,MANUAL,2000
Honda,Prelude,1999,regular unleaded,MANUAL,3065
Honda,Prelude,1999,regular unleaded,MANUAL,3367
Honda,Prelude,2000,regular unleaded,MANUAL,3843
Honda,Prelude,2000,regular unleaded,MANUAL,3407
Honda,Prelude,2001,premium unleaded (required),MANUAL,26100
Honda,Prelude,2001,premium unleaded (required),MANUAL,23600
Honda,Prelude,2001,premium unleaded (required),AUTOMATIC,24600
Toyota,Previa,1995,regular unleaded,AUTOMATIC,2000
Toyota,Previa,1995,regular unleaded,AUTOMATIC,2000
Toyota,Previa,1995,regular unleaded,AUTOMATIC,2000
Toyota,Previa,1995,regular unleaded,AUTOMATIC,2194
Toyota,Previa,1995,regular unleaded,AUTOMATIC,2000
Toyota,Previa,1995,regular unleaded,AUTOMATIC,2088
Toyota,Previa,1995,regular unleaded,AUTOMATIC,2000
Toyota,Previa,1995,regular unleaded,AUTOMATIC,2000
Toyota,Previa,1996,regular unleaded,AUTOMATIC,2064
Toyota,Previa,1996,regular unleaded,AUTOMATIC,2304
Toyota,Previa,1996,regular unleaded,AUTOMATIC,2419
Toyota,Previa,1996,regular unleaded,AUTOMATIC,2196
Toyota,Previa,1997,regular unleaded,AUTOMATIC,2388
Toyota,Previa,1997,regular unleaded,AUTOMATIC,2242
Toyota,Previa,1997,regular unleaded,AUTOMATIC,2728
Toyota,Previa,1997,regular unleaded,AUTOMATIC,2580
Toyota,Prius c,2014,regular unleaded,AUTOMATIC,20030
Toyota,Prius c,2014,regular unleaded,AUTOMATIC,19080
Toyota,Prius c,2014,regular unleaded,AUTOMATIC,21765
Toyota,Prius c,2014,regular unleaded,AUTOMATIC,23360
Toyota,Prius c,2015,regular unleaded,AUTOMATIC,20340
Toyota,Prius c,2015,regular unleaded,AUTOMATIC,21765
Toyota,Prius c,2015,regular unleaded,AUTOMATIC,19540
Toyota,Prius c,2015,regular unleaded,AUTOMATIC,24475
Toyota,Prius c,2016,regular unleaded,AUTOMATIC,20360
Toyota,Prius c,2016,regular unleaded,AUTOMATIC,19560
Toyota,Prius c,2016,regular unleaded,AUTOMATIC,24495
Toyota,Prius c,2016,regular unleaded,AUTOMATIC,21785
Toyota,Prius c,2016,regular unleaded,AUTOMATIC,21355
Toyota,Prius Prime,2017,regular unleaded,AUTOMATIC,27100
Toyota,Prius Prime,2017,regular unleaded,AUTOMATIC,33100
Toyota,Prius Prime,2017,regular unleaded,AUTOMATIC,28800
Toyota,Prius v,2015,regular unleaded,AUTOMATIC,26675
Toyota,Prius v,2015,regular unleaded,AUTOMATIC,28060
Toyota,Prius v,2015,regular unleaded,AUTOMATIC,30935
Toyota,Prius v,2015,regular unleaded,AUTOMATIC,29695
Toyota,Prius v,2016,regular unleaded,AUTOMATIC,26675
Toyota,Prius v,2016,regular unleaded,AUTOMATIC,28060
Toyota,Prius v,2016,regular unleaded,AUTOMATIC,30935
Toyota,Prius v,2016,regular unleaded,AUTOMATIC,29695
Toyota,Prius v,2017,regular unleaded,AUTOMATIC,26675
Toyota,Prius v,2017,regular unleaded,AUTOMATIC,29695
Toyota,Prius v,2017,regular unleaded,AUTOMATIC,28060
Toyota,Prius v,2017,regular unleaded,AUTOMATIC,30935
Toyota,Prius,2015,regular unleaded,AUTOMATIC,25765
Toyota,Prius,2015,regular unleaded,AUTOMATIC,30005
Toyota,Prius,2015,regular unleaded,AUTOMATIC,24200
Toyota,Prius,2015,regular unleaded,AUTOMATIC,28435
Toyota,Prius,2015,regular unleaded,AUTOMATIC,26985
Toyota,Prius,2015,regular unleaded,AUTOMATIC,23215
Toyota,Prius,2016,regular unleaded,AUTOMATIC,24200
Toyota,Prius,2016,regular unleaded,AUTOMATIC,26250
Toyota,Prius,2016,regular unleaded,AUTOMATIC,28650
Toyota,Prius,2016,regular unleaded,AUTOMATIC,30000
Toyota,Prius,2016,regular unleaded,AUTOMATIC,24700
Toyota,Prius,2016,regular unleaded,AUTOMATIC,28100
Toyota,Prius,2017,regular unleaded,AUTOMATIC,28115
Toyota,Prius,2017,regular unleaded,AUTOMATIC,30015
Toyota,Prius,2017,regular unleaded,AUTOMATIC,29135
Toyota,Prius,2017,regular unleaded,AUTOMATIC,26735
Toyota,Prius,2017,regular unleaded,AUTOMATIC,24685
Toyota,Prius,2017,regular unleaded,AUTOMATIC,25165
Chevrolet,Prizm,2000,regular unleaded,MANUAL,2130
Chevrolet,Prizm,2000,regular unleaded,MANUAL,2003
Chevrolet,Prizm,2001,regular unleaded,MANUAL,14155
Chevrolet,Prizm,2001,regular unleaded,MANUAL,16220
Chevrolet,Prizm,2002,regular unleaded,MANUAL,14330
Chevrolet,Prizm,2002,regular unleaded,MANUAL,16395
Ford,Probe,1995,regular unleaded,MANUAL,2000
Ford,Probe,1995,regular unleaded,MANUAL,2000
Ford,Probe,1995,regular unleaded,MANUAL,2000
Ford,Probe,1996,regular unleaded,MANUAL,2000
Ford,Probe,1996,regular unleaded,MANUAL,2000
Ford,Probe,1996,regular unleaded,MANUAL,2000
Ford,Probe,1997,regular unleaded,MANUAL,2000
Ford,Probe,1997,regular unleaded,MANUAL,2000
Mazda,Protege5,2002,regular unleaded,MANUAL,16455
Mazda,Protege5,2003,regular unleaded,MANUAL,16895
Mazda,Protege,2001,regular unleaded,MANUAL,13885
Mazda,Protege,2001,regular unleaded,MANUAL,12765
Mazda,Protege,2001,regular unleaded,MANUAL,13485
Mazda,Protege,2001,regular unleaded,MANUAL,18020
Mazda,Protege,2001,regular unleaded,MANUAL,15535
Mazda,Protege,2002,regular unleaded,MANUAL,15700
Mazda,Protege,2002,regular unleaded,MANUAL,14975
Mazda,Protege,2002,regular unleaded,MANUAL,13075
Mazda,Protege,2003,regular unleaded,MANUAL,16140
Mazda,Protege,2003,regular unleaded,MANUAL,15415
Mazda,Protege,2003,regular unleaded,MANUAL,13680
Chrysler,Prowler,2001,premium unleaded (required),AUTOMATIC,44625
Chrysler,Prowler,2002,premium unleaded (required),AUTOMATIC,44625
Plymouth,Prowler,1999,regular unleaded,AUTOMATIC,20105
Plymouth,Prowler,2000,regular unleaded,AUTOMATIC,20901
Plymouth,Prowler,2001,premium unleaded (required),AUTOMATIC,44625
Chrysler,PT Cruiser,2008,regular unleaded,AUTOMATIC,19785
Chrysler,PT Cruiser,2008,regular unleaded,AUTOMATIC,23515
Chrysler,PT Cruiser,2008,regular unleaded,MANUAL,18430
Chrysler,PT Cruiser,2008,regular unleaded,MANUAL,15970
Chrysler,PT Cruiser,2009,regular unleaded,MANUAL,18000
Chrysler,PT Cruiser,2009,regular unleaded,AUTOMATIC,20780
Chrysler,PT Cruiser,2009,regular unleaded,AUTOMATIC,24510
Chrysler,PT Cruiser,2010,regular unleaded,AUTOMATIC,18275
Nissan,Pulsar,1990,regular unleaded,MANUAL,2000
Audi,Q3,2015,premium unleaded (recommended),AUTOMATIC,32500
Audi,Q3,2015,premium unleaded (recommended),AUTOMATIC,36400
Audi,Q3,2015,premium unleaded (recommended),AUTOMATIC,38500
Audi,Q3,2015,premium unleaded (recommended),AUTOMATIC,34600
Audi,Q3,2016,premium unleaded (recommended),AUTOMATIC,38600
Audi,Q3,2016,premium unleaded (recommended),AUTOMATIC,40700
Audi,Q3,2016,premium unleaded (recommended),AUTOMATIC,33700
Audi,Q3,2016,premium unleaded (recommended),AUTOMATIC,35800
Audi,Q3,2017,premium unleaded (recommended),AUTOMATIC,34500
Audi,Q3,2017,premium unleaded (recommended),AUTOMATIC,41300
Audi,Q3,2017,premium unleaded (recommended),AUTOMATIC,36600
Audi,Q3,2017,premium unleaded (recommended),AUTOMATIC,33900
Audi,Q3,2017,premium unleaded (recommended),AUTOMATIC,31800
Audi,Q3,2017,premium unleaded (recommended),AUTOMATIC,39200
Infiniti,Q40,2015,premium unleaded (required),AUTOMATIC,33950
Infiniti,Q40,2015,premium unleaded (required),AUTOMATIC,35550
Infiniti,Q45,2004,regular unleaded,AUTOMATIC,61600
Infiniti,Q45,2004,regular unleaded,AUTOMATIC,52400
Infiniti,Q45,2005,regular unleaded,AUTOMATIC,56400
Infiniti,Q45,2006,premium unleaded (required),AUTOMATIC,58100
Infiniti,Q50,2015,premium unleaded (recommended),AUTOMATIC,38950
Infiniti,Q50,2015,premium unleaded (recommended),AUTOMATIC,46200
Infiniti,Q50,2015,premium unleaded (recommended),AUTOMATIC,37150
Infiniti,Q50,2015,premium unleaded (recommended),AUTOMATIC,45450
Infiniti,Q50,2015,premium unleaded (recommended),AUTOMATIC,43650
Infiniti,Q50,2015,premium unleaded (recommended),AUTOMATIC,41800
Infiniti,Q50,2015,premium unleaded (recommended),AUTOMATIC,48600
Infiniti,Q50,2015,premium unleaded (recommended),AUTOMATIC,44400
Infiniti,Q50,2015,premium unleaded (recommended),AUTOMATIC,46800
Infiniti,Q50,2015,premium unleaded (recommended),AUTOMATIC,40000
Infiniti,Q50,2016,premium unleaded (required),AUTOMATIC,33950
Infiniti,Q50,2016,premium unleaded (required),AUTOMATIC,49950
Infiniti,Q50,2016,premium unleaded (required),AUTOMATIC,47950
Infiniti,Q50,2016,premium unleaded (required),AUTOMATIC,41900
Infiniti,Q50,2016,premium unleaded (required),AUTOMATIC,45900
Infiniti,Q50,2016,premium unleaded (recommended),AUTOMATIC,49050
Infiniti,Q50,2016,premium unleaded (required),AUTOMATIC,43900
Infiniti,Q50,2016,premium unleaded (required),AUTOMATIC,39650
Infiniti,Q50,2016,premium unleaded (recommended),AUTOMATIC,47050
Infiniti,Q50,2016,premium unleaded (required),AUTOMATIC,39900
Infiniti,Q50,2016,premium unleaded (required),AUTOMATIC,37650
Infiniti,Q50,2016,premium unleaded (required),AUTOMATIC,35950
Infiniti,Q50,2017,premium unleaded (required),AUTOMATIC,33950
Infiniti,Q50,2017,premium unleaded (required),AUTOMATIC,44650
Infiniti,Q50,2017,premium unleaded (required),AUTOMATIC,50700
Infiniti,Q50,2017,premium unleaded (required),AUTOMATIC,44300
Infiniti,Q50,2017,premium unleaded (required),AUTOMATIC,48700
Infiniti,Q50,2017,premium unleaded (recommended),AUTOMATIC,49800
Infiniti,Q50,2017,premium unleaded (required),AUTOMATIC,38400
Infiniti,Q50,2017,premium unleaded (required),AUTOMATIC,40650
Infiniti,Q50,2017,premium unleaded (required),AUTOMATIC,42650
Infiniti,Q50,2017,premium unleaded (required),AUTOMATIC,40400
Infiniti,Q50,2017,premium unleaded (required),AUTOMATIC,35950
Infiniti,Q50,2017,premium unleaded (required),AUTOMATIC,42300
Infiniti,Q50,2017,premium unleaded (required),AUTOMATIC,46650
Infiniti,Q50,2017,premium unleaded (recommended),AUTOMATIC,47800
Audi,Q5,2015,premium unleaded (required),AUTOMATIC,52900
Audi,Q5,2015,diesel,AUTOMATIC,47500
Audi,Q5,2015,premium unleaded (required),AUTOMATIC,51900
Audi,Q5,2015,premium unleaded (required),AUTOMATIC,42200
Audi,Q5,2015,premium unleaded (required),AUTOMATIC,39300
Audi,Q5,2015,diesel,AUTOMATIC,55000
Audi,Q5,2015,premium unleaded (required),AUTOMATIC,45400
Audi,Q5,2016,premium unleaded (required),AUTOMATIC,53500
Audi,Q5,2016,premium unleaded (required),AUTOMATIC,40900
Audi,Q5,2016,premium unleaded (required),AUTOMATIC,42750
Audi,Q5,2016,premium unleaded (required),AUTOMATIC,52500
Audi,Q5,2016,premium unleaded (required),AUTOMATIC,46000
Audi,Q5,2016,diesel,AUTOMATIC,48100
Audi,Q5,2016,diesel,AUTOMATIC,57700
Audi,Q5,2016,diesel,AUTOMATIC,50200
Audi,Q5,2016,diesel,AUTOMATIC,55600
Audi,Q5,2017,premium unleaded (required),AUTOMATIC,53200
Audi,Q5,2017,flex-fuel (premium unleaded recommended/E85),AUTOMATIC,40900
Audi,Q5,2017,premium unleaded (required),AUTOMATIC,46400
Audi,Q5,2017,flex-fuel (premium unleaded recommended/E85),AUTOMATIC,43150
Infiniti,Q60 Convertible,2014,premium unleaded (recommended),MANUAL,53400
Infiniti,Q60 Convertible,2014,premium unleaded (recommended),AUTOMATIC,48550
Infiniti,Q60 Convertible,2014,premium unleaded (required),AUTOMATIC,62100
Infiniti,Q60 Convertible,2015,premium unleaded (required),AUTOMATIC,62100
Infiniti,Q60 Convertible,2015,premium unleaded (recommended),MANUAL,53400
Infiniti,Q60 Convertible,2015,premium unleaded (recommended),AUTOMATIC,48550
Infiniti,Q60 Coupe,2014,premium unleaded (required),MANUAL,51750
Infiniti,Q60 Coupe,2014,premium unleaded (recommended),AUTOMATIC,40950
Infiniti,Q60 Coupe,2014,premium unleaded (recommended),AUTOMATIC,42600
Infiniti,Q60 Coupe,2014,premium unleaded (recommended),MANUAL,46050
Infiniti,Q60 Coupe,2014,premium unleaded (required),AUTOMATIC,53650
Infiniti,Q60 Coupe,2015,premium unleaded (recommended),AUTOMATIC,40950
Infiniti,Q60 Coupe,2015,premium unleaded (recommended),MANUAL,46050
Infiniti,Q60 Coupe,2015,premium unleaded (recommended),AUTOMATIC,49650
Infiniti,Q60 Coupe,2015,premium unleaded (recommended),AUTOMATIC,42600
Infiniti,Q60 Coupe,2015,premium unleaded (recommended),MANUAL,47700
Infiniti,Q60 Coupe,2017,premium unleaded (recommended),AUTOMATIC,53300
Infiniti,Q60 Coupe,2017,premium unleaded (recommended),AUTOMATIC,46300
Infiniti,Q60 Coupe,2017,premium unleaded (recommended),AUTOMATIC,44300
Infiniti,Q60 Coupe,2017,premium unleaded (recommended),AUTOMATIC,38950
Infiniti,Q60 Coupe,2017,premium unleaded (recommended),AUTOMATIC,51300
Infiniti,Q60 Coupe,2017,premium unleaded (recommended),AUTOMATIC,40950
Infiniti,Q60 Coupe,2017,premium unleaded (recommended),AUTOMATIC,43300
Infiniti,Q60 Coupe,2017,premium unleaded (recommended),AUTOMATIC,41300
Infiniti,Q70,2014,premium unleaded (required),AUTOMATIC,51750
Infiniti,Q70,2014,premium unleaded (required),AUTOMATIC,49600
Infiniti,Q70,2014,premium unleaded (recommended),AUTOMATIC,55650
Infiniti,Q70,2014,premium unleaded (required),AUTOMATIC,64600
Infiniti,Q70,2014,premium unleaded (required),AUTOMATIC,62100
Infiniti,Q70,2015,premium unleaded (required),AUTOMATIC,51350
Infiniti,Q70,2015,premium unleaded (required),AUTOMATIC,49850
Infiniti,Q70,2015,premium unleaded (required),AUTOMATIC,52000
Infiniti,Q70,2015,premium unleaded (required),AUTOMATIC,67050
Infiniti,Q70,2015,premium unleaded (required),AUTOMATIC,62850
Infiniti,Q70,2015,premium unleaded (required),AUTOMATIC,65350
Infiniti,Q70,2015,premium unleaded (recommended),AUTOMATIC,55900
Infiniti,Q70,2015,premium unleaded (required),AUTOMATIC,64550
Infiniti,Q70,2015,premium unleaded (required),AUTOMATIC,53500
Infiniti,Q70,2016,premium unleaded (required),AUTOMATIC,67050
Infiniti,Q70,2016,premium unleaded (required),AUTOMATIC,52000
Infiniti,Q70,2016,premium unleaded (required),AUTOMATIC,62850
Infiniti,Q70,2016,premium unleaded (recommended),AUTOMATIC,55900
Infiniti,Q70,2016,premium unleaded (required),AUTOMATIC,65350
Infiniti,Q70,2016,premium unleaded (required),AUTOMATIC,64550
Infiniti,Q70,2016,premium unleaded (required),AUTOMATIC,51350
Infiniti,Q70,2016,premium unleaded (required),AUTOMATIC,53500
Infiniti,Q70,2016,premium unleaded (required),AUTOMATIC,49850
Audi,Q7,2014,diesel,AUTOMATIC,64900
Audi,Q7,2014,diesel,AUTOMATIC,52900
Audi,Q7,2014,premium unleaded (required),AUTOMATIC,60900
Audi,Q7,2014,premium unleaded (required),AUTOMATIC,47700
Audi,Q7,2014,premium unleaded (required),AUTOMATIC,53700
Audi,Q7,2014,diesel,AUTOMATIC,58900
Audi,Q7,2015,premium unleaded (required),AUTOMATIC,61900
Audi,Q7,2015,diesel,AUTOMATIC,53400
Audi,Q7,2015,diesel,AUTOMATIC,59900
Audi,Q7,2015,premium unleaded (required),AUTOMATIC,54800
Audi,Q7,2015,premium unleaded (required),AUTOMATIC,48300
Audi,Q7,2015,diesel,AUTOMATIC,65400
Audi,Q7,2017,premium unleaded (required),AUTOMATIC,58800
Audi,Q7,2017,premium unleaded (required),AUTOMATIC,64300
Audi,Q7,2017,premium unleaded (required),AUTOMATIC,54800
Maserati,Quattroporte,2015,premium unleaded (required),AUTOMATIC,106900
Maserati,Quattroporte,2015,premium unleaded (required),AUTOMATIC,140500
Maserati,Quattroporte,2016,premium unleaded (required),AUTOMATIC,107900
Maserati,Quattroporte,2016,premium unleaded (required),AUTOMATIC,99900
Maserati,Quattroporte,2016,premium unleaded (required),AUTOMATIC,141500
Maserati,Quattroporte,2017,premium unleaded (required),AUTOMATIC,116000
Maserati,Quattroporte,2017,premium unleaded (required),AUTOMATIC,109500
Maserati,Quattroporte,2017,premium unleaded (required),AUTOMATIC,145500
Maserati,Quattroporte,2017,premium unleaded (required),AUTOMATIC,109900
Maserati,Quattroporte,2017,premium unleaded (required),AUTOMATIC,109900
Maserati,Quattroporte,2017,premium unleaded (required),AUTOMATIC,116000
Maserati,Quattroporte,2017,premium unleaded (required),AUTOMATIC,103400
Maserati,Quattroporte,2017,premium unleaded (required),AUTOMATIC,145500
Nissan,Quest,2014,regular unleaded,AUTOMATIC,33750
Nissan,Quest,2014,regular unleaded,AUTOMATIC,42870
Nissan,Quest,2014,regular unleaded,AUTOMATIC,26220
Nissan,Quest,2014,regular unleaded,AUTOMATIC,29970
Nissan,Quest,2015,regular unleaded,AUTOMATIC,30280
Nissan,Quest,2015,regular unleaded,AUTOMATIC,34060
Nissan,Quest,2015,regular unleaded,AUTOMATIC,43180
Nissan,Quest,2015,regular unleaded,AUTOMATIC,26530
Nissan,Quest,2016,regular unleaded,AUTOMATIC,26580
