Make,Model,Year,Engine Fuel Type,Engine HP,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Style,MSRP
GMC,Acadia,2015,regular unleaded,281,AUTOMATIC,all wheel drive,4,4dr SUV,42820
GMC,Acadia,2015,regular unleaded,281,AUTOMATIC,front wheel drive,4,4dr SUV,42095
GMC,Acadia,2015,regular unleaded,281,AUTOMATIC,all wheel drive,4,4dr SUV,44095
GMC,Acadia,2015,regular unleaded,281,AUTOMATIC,all wheel drive,4,4dr SUV,38555
GMC,Acadia,2015,regular unleaded,288,AUTOMATIC,front wheel drive,4,4dr SUV,47690
GMC,Acadia,2015,regular unleaded,281,AUTOMATIC,all wheel drive,4,4dr SUV,35975
GMC,Acadia,2015,regular unleaded,288,AUTOMATIC,all wheel drive,4,4dr SUV,49690
GMC,Acadia,2015,regular unleaded,281,AUTOMATIC,front wheel drive,4,4dr SUV,36555
GMC,Acadia,2016,regular unleaded,281,AUTOMATIC,front wheel drive,4,4dr SUV,36755
GMC,Acadia,2016,regular unleaded,281,AUTOMATIC,all wheel drive,4,4dr SUV,44295
GMC,Acadia,2016,regular unleaded,281,AUTOMATIC,front wheel drive,4,4dr SUV,42295
GMC,Acadia,2016,regular unleaded,281,AUTOMATIC,front wheel drive,4,4dr SUV,30975
GMC,Acadia,2016,regular unleaded,281,AUTOMATIC,all wheel drive,4,4dr SUV,36175
GMC,Acadia,2016,regular unleaded,288,AUTOMATIC,all wheel drive,4,4dr SUV,49890
GMC,Acadia,2016,regular unleaded,281,AUTOMATIC,front wheel drive,4,4dr SUV,41020
GMC,Acadia,2016,regular unleaded,281,AUTOMATIC,front wheel drive,4,4dr SUV,34175
GMC,Acadia,2016,regular unleaded,288,AUTOMATIC,front wheel drive,4,4dr SUV,47890
GMC,Acadia,2016,regular unleaded,281,AUTOMATIC,all wheel drive,4,4dr SUV,38755
GMC,Acadia,2016,regular unleaded,281,AUTOMATIC,all wheel drive,4,4dr SUV,43020
GMC,Acadia,2017,regular unleaded,194,AUTOMATIC,front wheel drive,4,4dr SUV,38350
GMC,Acadia,2017,regular unleaded,310,AUTOMATIC,all wheel drive,4,4dr SUV,43750
GMC,Acadia,2017,regular unleaded,194,AUTOMATIC,front wheel drive,4,4dr SUV,35070
GMC,Acadia,2017,regular unleaded,194,AUTOMATIC,front wheel drive,4,4dr SUV,32450
GMC,Acadia,2017,regular unleaded,194,AUTOMATIC,all wheel drive,4,4dr SUV,37070
GMC,Acadia,2017,regular unleaded,310,AUTOMATIC,all wheel drive,4,4dr SUV,41450
GMC,Acadia,2017,regular unleaded,194,AUTOMATIC,all wheel drive,4,4dr SUV,34450
GMC,Acadia,2017,regular unleaded,194,AUTOMATIC,front wheel drive,4,4dr SUV,29070
GMC,Acadia,2017,regular unleaded,310,AUTOMATIC,front wheel drive,4,4dr SUV,44920
GMC,Acadia,2017,regular unleaded,310,AUTOMATIC,all wheel drive,4,4dr SUV,46920
GMC,Acadia,2017,regular unleaded,310,AUTOMATIC,front wheel drive,4,4dr SUV,41750
GMC,Acadia Limited,2017,regular unleaded,281,AUTOMATIC,front wheel drive,4,4dr SUV,43850
GMC,Acadia Limited,2017,regular unleaded,281,AUTOMATIC,all wheel drive,4,4dr SUV,45850
GMC,Canyon,2012,regular unleaded,185,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,24685
GMC,Canyon,2012,regular unleaded,185,AUTOMATIC,four wheel drive,2,Regular Cab Pickup,22385
GMC,Canyon,2012,regular unleaded,185,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,23040
GMC,Canyon,2012,regular unleaded,242,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,31790
GMC,Canyon,2012,regular unleaded,242,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,28610
GMC,Canyon,2012,regular unleaded,185,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,20840
GMC,Canyon,2012,regular unleaded,185,MANUAL,rear wheel drive,2,Regular Cab Pickup,17490
GMC,Canyon,2012,regular unleaded,242,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,29145
GMC,Canyon,2012,regular unleaded,242,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,29125
GMC,Canyon,2012,regular unleaded,185,AUTOMATIC,rear wheel drive,2,Regular Cab Pickup,20455
GMC,Canyon,2012,regular unleaded,185,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,24435
GMC,Canyon,2012,regular unleaded,242,AUTOMATIC,four wheel drive,2,Regular Cab Pickup,25305
GMC,Canyon,2012,regular unleaded,185,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,26485
GMC,Canyon,2012,regular unleaded,242,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,26470
GMC,Canyon,2015,regular unleaded,200,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,29730
GMC,Canyon,2015,regular unleaded,200,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,27935
GMC,Canyon,2015,regular unleaded,305,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,37250
GMC,Canyon,2015,regular unleaded,200,MANUAL,rear wheel drive,4,Extended Cab Pickup,22650
GMC,Canyon,2015,regular unleaded,200,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,26595
GMC,Canyon,2015,regular unleaded,200,MANUAL,rear wheel drive,4,Extended Cab Pickup,20995
GMC,Canyon,2015,regular unleaded,305,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,26725
GMC,Canyon,2015,regular unleaded,200,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,25205
GMC,Canyon,2015,regular unleaded,200,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,31650
GMC,Canyon,2015,regular unleaded,200,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,33855
GMC,Canyon,2015,regular unleaded,305,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,36950
GMC,Canyon,2015,regular unleaded,200,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,28535
GMC,Canyon,2015,regular unleaded,305,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,34310
GMC,Canyon,2015,regular unleaded,305,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,33420
GMC,Canyon,2015,regular unleaded,200,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,31145
GMC,Canyon,2015,regular unleaded,305,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,30055
GMC,Canyon,2015,regular unleaded,305,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,34010
GMC,Canyon,2016,regular unleaded,305,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,34280
GMC,Canyon,2016,regular unleaded,305,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,35020
GMC,Canyon,2016,regular unleaded,305,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,38110
GMC,Canyon,2016,regular unleaded,305,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,37810
GMC,Canyon,2016,regular unleaded,305,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,35665
GMC,Canyon,2016,regular unleaded,305,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,31540
GMC,Canyon,2016,regular unleaded,200,MANUAL,rear wheel drive,4,Extended Cab Pickup,20955
GMC,Canyon,2016,regular unleaded,200,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,28595
GMC,Canyon,2016,regular unleaded,305,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,27385
GMC,Canyon,2016,regular unleaded,200,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,29245
GMC,Canyon,2016,regular unleaded,200,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,25865
GMC,Canyon,2016,regular unleaded,200,MANUAL,rear wheel drive,4,Extended Cab Pickup,23310
GMC,Canyon,2016,regular unleaded,305,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,30765
GMC,Canyon,2016,regular unleaded,200,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,31855
GMC,Canyon,2016,regular unleaded,305,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,33460
GMC,Canyon,2016,regular unleaded,305,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,34720
GMC,Canyon,2016,regular unleaded,200,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,27305
GMC,Envoy,2007,regular unleaded,291,AUTOMATIC,four wheel drive,4,4dr SUV,32960
GMC,Envoy,2007,regular unleaded,291,AUTOMATIC,rear wheel drive,4,4dr SUV,26760
GMC,Envoy,2007,regular unleaded,291,AUTOMATIC,rear wheel drive,4,4dr SUV,30770
GMC,Envoy,2007,regular unleaded,302,AUTOMATIC,rear wheel drive,4,4dr SUV,34990
GMC,Envoy,2007,regular unleaded,291,AUTOMATIC,four wheel drive,4,4dr SUV,28950
GMC,Envoy,2007,regular unleaded,302,AUTOMATIC,four wheel drive,4,4dr SUV,37190
GMC,Envoy,2008,regular unleaded,285,AUTOMATIC,four wheel drive,4,4dr SUV,34020
GMC,Envoy,2008,regular unleaded,285,AUTOMATIC,rear wheel drive,4,4dr SUV,27980
GMC,Envoy,2008,regular unleaded,300,AUTOMATIC,four wheel drive,4,4dr SUV,37105
GMC,Envoy,2008,regular unleaded,300,AUTOMATIC,rear wheel drive,4,4dr SUV,34970
GMC,Envoy,2008,regular unleaded,285,AUTOMATIC,four wheel drive,4,4dr SUV,30115
GMC,Envoy,2008,regular unleaded,285,AUTOMATIC,rear wheel drive,4,4dr SUV,31885
GMC,Envoy,2009,regular unleaded,285,AUTOMATIC,four wheel drive,4,4dr SUV,35615
GMC,Envoy,2009,regular unleaded,300,AUTOMATIC,rear wheel drive,4,4dr SUV,36535
GMC,Envoy,2009,regular unleaded,285,AUTOMATIC,rear wheel drive,4,4dr SUV,30625
GMC,Envoy,2009,regular unleaded,285,AUTOMATIC,four wheel drive,4,4dr SUV,32760
GMC,Envoy,2009,regular unleaded,300,AUTOMATIC,four wheel drive,4,4dr SUV,38670
GMC,Envoy,2009,regular unleaded,285,AUTOMATIC,rear wheel drive,4,4dr SUV,33480
GMC,Envoy XL,2004,regular unleaded,275,AUTOMATIC,four wheel drive,4,4dr SUV,33570
GMC,Envoy XL,2004,regular unleaded,275,AUTOMATIC,four wheel drive,4,4dr SUV,38120
GMC,Envoy XL,2004,regular unleaded,275,AUTOMATIC,rear wheel drive,4,4dr SUV,31320
GMC,Envoy XL,2004,regular unleaded,275,AUTOMATIC,rear wheel drive,4,4dr SUV,35870
GMC,Envoy XL,2005,regular unleaded,275,AUTOMATIC,rear wheel drive,4,4dr SUV,33810
GMC,Envoy XL,2005,regular unleaded,275,AUTOMATIC,four wheel drive,4,4dr SUV,36060
GMC,Envoy XL,2005,regular unleaded,300,AUTOMATIC,rear wheel drive,4,4dr SUV,38160
GMC,Envoy XL,2005,regular unleaded,275,AUTOMATIC,four wheel drive,4,4dr SUV,31945
GMC,Envoy XL,2005,regular unleaded,300,AUTOMATIC,four wheel drive,4,4dr SUV,40235
GMC,Envoy XL,2005,regular unleaded,275,AUTOMATIC,rear wheel drive,4,4dr SUV,29695
GMC,Envoy XL,2006,regular unleaded,291,AUTOMATIC,four wheel drive,4,4dr SUV,33160
GMC,Envoy XL,2006,regular unleaded,300,AUTOMATIC,four wheel drive,4,4dr SUV,37600
GMC,Envoy XL,2006,regular unleaded,291,AUTOMATIC,four wheel drive,4,4dr SUV,29630
GMC,Envoy XL,2006,regular unleaded,291,AUTOMATIC,rear wheel drive,4,4dr SUV,30910
GMC,Envoy XL,2006,regular unleaded,300,AUTOMATIC,rear wheel drive,4,4dr SUV,35350
GMC,Envoy XL,2006,regular unleaded,291,AUTOMATIC,rear wheel drive,4,4dr SUV,27380
GMC,Envoy XUV,2005,regular unleaded,275,AUTOMATIC,four wheel drive,4,4dr SUV,36115
GMC,Envoy XUV,2005,regular unleaded,275,AUTOMATIC,rear wheel drive,4,4dr SUV,29780
GMC,Envoy XUV,2005,regular unleaded,275,AUTOMATIC,rear wheel drive,4,4dr SUV,33865
GMC,Envoy XUV,2005,regular unleaded,275,AUTOMATIC,four wheel drive,4,4dr SUV,32030
GMC,Jimmy,1999,regular unleaded,190,MANUAL,four wheel drive,2,2dr SUV,2347
GMC,Jimmy,1999,regular unleaded,190,AUTOMATIC,rear wheel drive,4,4dr SUV,2554
GMC,Jimmy,1999,regular unleaded,190,AUTOMATIC,four wheel drive,4,4dr SUV,2590
GMC,Jimmy,1999,regular unleaded,190,UNKNOWN,rear wheel drive,2,2dr SUV,2182
GMC,Jimmy,1999,regular unleaded,190,AUTOMATIC,four wheel drive,4,4dr SUV,2691
GMC,Jimmy,1999,regular unleaded,190,UNKNOWN,four wheel drive,2,2dr SUV,2317
GMC,Jimmy,1999,regular unleaded,190,AUTOMATIC,four wheel drive,4,4dr SUV,2368
GMC,Jimmy,1999,regular unleaded,190,AUTOMATIC,rear wheel drive,4,4dr SUV,2377
GMC,Jimmy,1999,regular unleaded,190,AUTOMATIC,rear wheel drive,4,4dr SUV,2251
GMC,Jimmy,1999,regular unleaded,190,MANUAL,rear wheel drive,2,2dr SUV,2038
GMC,Jimmy,2000,regular unleaded,190,UNKNOWN,rear wheel drive,2,2dr SUV,2407
GMC,Jimmy,2000,regular unleaded,190,MANUAL,four wheel drive,2,2dr SUV,2463
GMC,Jimmy,2000,regular unleaded,190,AUTOMATIC,four wheel drive,4,4dr SUV,2773
GMC,Jimmy,2000,regular unleaded,190,AUTOMATIC,rear wheel drive,4,4dr SUV,2756
GMC,Jimmy,2000,regular unleaded,190,AUTOMATIC,rear wheel drive,4,4dr SUV,2590
GMC,Jimmy,2000,regular unleaded,190,AUTOMATIC,four wheel drive,4,4dr SUV,2916
GMC,Jimmy,2000,regular unleaded,190,MANUAL,rear wheel drive,2,2dr SUV,2322
GMC,Jimmy,2000,regular unleaded,190,AUTOMATIC,rear wheel drive,4,4dr SUV,2623
GMC,Jimmy,2000,regular unleaded,190,AUTOMATIC,four wheel drive,4,4dr SUV,2655
GMC,Jimmy,2000,regular unleaded,190,UNKNOWN,four wheel drive,2,2dr SUV,2578
GMC,Jimmy,2001,regular unleaded,190,AUTOMATIC,rear wheel drive,4,4dr SUV,26770
GMC,Jimmy,2001,regular unleaded,190,MANUAL,four wheel drive,2,2dr SUV,22270
GMC,Jimmy,2001,regular unleaded,190,AUTOMATIC,four wheel drive,2,2dr SUV,25170
GMC,Jimmy,2001,regular unleaded,190,AUTOMATIC,four wheel drive,4,4dr SUV,31925
GMC,Jimmy,2001,regular unleaded,190,MANUAL,rear wheel drive,2,2dr SUV,19270
GMC,Jimmy,2001,regular unleaded,190,AUTOMATIC,rear wheel drive,2,2dr SUV,22170
GMC,Jimmy,2001,regular unleaded,190,AUTOMATIC,four wheel drive,4,4dr SUV,30225
GMC,Jimmy,2001,regular unleaded,190,AUTOMATIC,rear wheel drive,4,4dr SUV,28225
GMC,Jimmy,2001,regular unleaded,190,AUTOMATIC,four wheel drive,4,4dr SUV,33920
GMC,Jimmy,2001,regular unleaded,190,AUTOMATIC,four wheel drive,4,4dr SUV,28770
GMC,Jimmy,2001,regular unleaded,190,AUTOMATIC,rear wheel drive,4,4dr SUV,29925
GMC,Rally Wagon,1994,regular unleaded,195,AUTOMATIC,rear wheel drive,3,Passenger Van,2000
GMC,Rally Wagon,1994,regular unleaded,155,AUTOMATIC,rear wheel drive,3,Passenger Van,2000
GMC,Rally Wagon,1994,regular unleaded,195,AUTOMATIC,rear wheel drive,3,Passenger Van,2000
GMC,Rally Wagon,1994,regular unleaded,155,AUTOMATIC,rear wheel drive,3,Passenger Van,2000
GMC,Rally Wagon,1995,regular unleaded,165,AUTOMATIC,rear wheel drive,3,Passenger Van,2000
GMC,Rally Wagon,1995,regular unleaded,165,AUTOMATIC,rear wheel drive,3,Passenger Van,2000
GMC,S-15,1990,regular unleaded,105,MANUAL,rear wheel drive,2,Regular Cab Pickup,2000
GMC,S-15,1990,regular unleaded,105,MANUAL,rear wheel drive,2,Regular Cab Pickup,2000
GMC,S-15,1990,regular unleaded,160,MANUAL,four wheel drive,2,Regular Cab Pickup,2000
GMC,S-15,1990,regular unleaded,105,MANUAL,rear wheel drive,2,Extended Cab Pickup,2000
GMC,S-15,1990,regular unleaded,105,MANUAL,rear wheel drive,2,Extended Cab Pickup,2000
GMC,S-15,1990,regular unleaded,105,MANUAL,rear wheel drive,2,Regular Cab Pickup,2000
GMC,S-15,1990,regular unleaded,105,MANUAL,rear wheel drive,2,Regular Cab Pickup,2000
GMC,S-15,1990,regular unleaded,105,MANUAL,rear wheel drive,2,Extended Cab Pickup,2000
GMC,S-15,1990,regular unleaded,160,MANUAL,four wheel drive,2,Extended Cab Pickup,2000
GMC,S-15,1990,regular unleaded,160,MANUAL,four wheel drive,2,Regular Cab Pickup,2000
GMC,S-15,1990,regular unleaded,160,MANUAL,four wheel drive,2,Regular Cab Pickup,2000
GMC,S-15,1990,regular unleaded,105,MANUAL,rear wheel drive,2,Regular Cab Pickup,2000
GMC,S-15,1990,regular unleaded,160,MANUAL,four wheel drive,2,Extended Cab Pickup,2000
GMC,S-15,1990,regular unleaded,105,MANUAL,rear wheel drive,2,Regular Cab Pickup,2000
GMC,S-15,1990,regular unleaded,105,MANUAL,rear wheel drive,2,Regular Cab Pickup,2000
GMC,S-15,1990,regular unleaded,160,MANUAL,four wheel drive,2,Regular Cab Pickup,2000
GMC,S-15,1990,regular unleaded,160,MANUAL,four wheel drive,2,Extended Cab Pickup,2000
GMC,S-15,1990,regular unleaded,160,MANUAL,four wheel drive,2,Regular Cab Pickup,2000
GMC,S-15,1990,regular unleaded,160,MANUAL,four wheel drive,2,Regular Cab Pickup,2000
GMC,S-15 Jimmy,1990,regular unleaded,160,MANUAL,four wheel drive,2,2dr SUV,2000
GMC,S-15 Jimmy,1990,regular unleaded,160,MANUAL,four wheel drive,2,2dr SUV,2000
GMC,S-15 Jimmy,1990,regular unleaded,160,MANUAL,rear wheel drive,2,2dr SUV,2000
GMC,S-15 Jimmy,1990,regular unleaded,160,MANUAL,rear wheel drive,2,2dr SUV,2000
GMC,S-15 Jimmy,1990,regular unleaded,160,MANUAL,four wheel drive,2,2dr SUV,2000
GMC,S-15 Jimmy,1990,regular unleaded,160,MANUAL,rear wheel drive,2,2dr SUV,2000
GMC,S-15 Jimmy,1991,regular unleaded,150,MANUAL,rear wheel drive,2,2dr SUV,2000
GMC,S-15 Jimmy,1991,regular unleaded,150,MANUAL,rear wheel drive,4,4dr SUV,2000
GMC,S-15 Jimmy,1991,regular unleaded,150,MANUAL,four wheel drive,4,4dr SUV,2000
GMC,S-15 Jimmy,1991,regular unleaded,150,MANUAL,four wheel drive,4,4dr SUV,2000
GMC,S-15 Jimmy,1991,regular unleaded,150,MANUAL,four wheel drive,2,2dr SUV,2000
GMC,S-15 Jimmy,1991,regular unleaded,150,MANUAL,four wheel drive,2,2dr SUV,2000
GMC,S-15 Jimmy,1991,regular unleaded,150,MANUAL,four wheel drive,2,2dr SUV,2000
GMC,S-15 Jimmy,1991,regular unleaded,150,MANUAL,four wheel drive,4,4dr SUV,2000
GMC,S-15 Jimmy,1991,regular unleaded,150,MANUAL,rear wheel drive,2,2dr SUV,2000
GMC,S-15 Jimmy,1991,regular unleaded,150,MANUAL,rear wheel drive,4,4dr SUV,2000
GMC,S-15 Jimmy,1991,regular unleaded,150,MANUAL,rear wheel drive,2,2dr SUV,2000
GMC,S-15 Jimmy,1991,regular unleaded,150,MANUAL,four wheel drive,4,4dr SUV,2000
GMC,Safari,2003,regular unleaded,190,AUTOMATIC,rear wheel drive,3,Passenger Minivan,23690
GMC,Safari,2003,regular unleaded,190,AUTOMATIC,all wheel drive,3,Passenger Minivan,25690
GMC,Safari,2004,regular unleaded,190,AUTOMATIC,rear wheel drive,3,Passenger Minivan,24195
GMC,Safari,2004,regular unleaded,190,AUTOMATIC,all wheel drive,3,Passenger Minivan,26195
GMC,Safari,2005,regular unleaded,190,AUTOMATIC,rear wheel drive,3,Passenger Minivan,24430
GMC,Safari,2005,regular unleaded,190,AUTOMATIC,all wheel drive,3,Passenger Minivan,26430
GMC,Safari Cargo,2003,regular unleaded,190,AUTOMATIC,all wheel drive,3,Cargo Minivan,24450
GMC,Safari Cargo,2003,regular unleaded,190,AUTOMATIC,rear wheel drive,3,Cargo Minivan,22050
GMC,Safari Cargo,2004,regular unleaded,190,AUTOMATIC,rear wheel drive,3,Cargo Minivan,22695
GMC,Safari Cargo,2004,regular unleaded,190,AUTOMATIC,all wheel drive,3,Cargo Minivan,25195
GMC,Safari Cargo,2005,regular unleaded,190,AUTOMATIC,rear wheel drive,3,Cargo Minivan,22930
GMC,Safari Cargo,2005,regular unleaded,190,AUTOMATIC,all wheel drive,3,Cargo Minivan,25430
GMC,Savana,2014,flex-fuel (unleaded/E85),310,AUTOMATIC,rear wheel drive,3,Passenger Van,30970
GMC,Savana,2014,flex-fuel (unleaded/E85),280,AUTOMATIC,rear wheel drive,3,Passenger Van,36030
GMC,Savana,2014,flex-fuel (unleaded/E85),280,AUTOMATIC,rear wheel drive,3,Passenger Van,31865
GMC,Savana,2014,flex-fuel (unleaded/E85),310,AUTOMATIC,all wheel drive,3,Passenger Van,34525
GMC,Savana,2014,flex-fuel (unleaded/E85),280,AUTOMATIC,rear wheel drive,3,Passenger Van,34160
GMC,Savana,2015,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,3,Passenger Van,36355
GMC,Savana,2015,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,3,Passenger Van,34015
GMC,Savana,2015,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,3,Passenger Van,35915
GMC,Savana,2015,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,3,Passenger Van,36700
GMC,Savana,2015,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,3,Passenger Van,32190
GMC,Savana,2015,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,3,Passenger Van,34485
GMC,Savana,2016,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,3,Passenger Van,32990
GMC,Savana,2016,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,3,Passenger Van,37155
GMC,Savana,2016,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,3,Passenger Van,37500
GMC,Savana,2016,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,3,Passenger Van,35285
GMC,Savana,2016,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,3,Passenger Van,36715
GMC,Savana,2016,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,3,Passenger Van,34815
GMC,Savana Cargo,2014,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,3,Cargo Van,29215
GMC,Savana Cargo,2014,flex-fuel (unleaded/E85),310,AUTOMATIC,all wheel drive,3,Cargo Van,32760
GMC,Savana Cargo,2014,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,3,Cargo Van,33420
GMC,Savana Cargo,2014,regular unleaded,195,AUTOMATIC,rear wheel drive,3,Cargo Van,27710
GMC,Savana Cargo,2014,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,3,Cargo Van,32535
GMC,Savana Cargo,2014,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,3,Cargo Van,31075
GMC,Savana Cargo,2015,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,3,Cargo Van,32875
GMC,Savana Cargo,2015,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,3,Cargo Van,31415
GMC,Savana Cargo,2015,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,3,Cargo Van,29555
GMC,Savana Cargo,2015,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,3,Cargo Van,33760
GMC,Savana Cargo,2016,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,3,Cargo Van,32455
GMC,Savana Cargo,2016,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,3,Cargo Van,33915
GMC,Savana Cargo,2016,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,3,Cargo Van,34800
GMC,Savana Cargo,2016,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,3,Cargo Van,30595
GMC,Sierra 1500,2015,regular unleaded,355,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,43360
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,38540
GMC,Sierra 1500,2015,regular unleaded,355,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,49965
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,36200
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,38840
